"Employee ID";"First Name";"Last Name";"StartDate";"ExitDate";"Supervisor";"EmployeeType";"Termination";"Department";"State";"Job Role";"Gender";"Race";"Marital status";"Performance Score";"Current Employee Rating";"rownum";"attrition flag"
3109;"Samara";"Roberson";"2018-10-20";"";"Timothy Myers";"Full-Time";"Unk";"Production       ";"MA";"Engineer";"Female";"White";"Married";"PIP";2;1;0
3110;"Luis";"Frazier";"2022-03-16";"";"Anna Walters";"Contract";"Unk";"Production       ";"MA";"Apprentice";"Female";"Hispanic";"Single";"Fully Meets";2;1;0
3111;"Jaquan";"Hancock";"2018-12-13";"";"Ebony Adkins";"Part-Time";"Unk";"Production       ";"MA";"Technician";"Female";"Other";"Divorced";"Fully Meets";1;1;0
3112;"Emanuel";"George";"2021-10-08";"2022-08-11";"Molly Guerrero";"Part-Time";"Involuntary";"Production       ";"MA";"Mechanic";"Male";"Asian";"Single";"Fully Meets";4;1;1
3113;"Giselle";"Calderon";"2019-02-03";"2019-04-02";"Donna Duffy";"Contract";"Voluntary";"Production       ";"MA";"Coordinator";"Female";"White";"Divorced";"Fully Meets";4;1;1
3114;"Cullen";"French";"2018-09-30";"";"Corey Barry";"Contract";"Unk";"Production       ";"MA";"Technician";"Female";"Asian";"Divorced";"Fully Meets";2;1;0
3115;"Braiden";"Kirby";"2021-07-12";"2021-08-17";"Paul Brewer";"Contract";"Voluntary";"Production       ";"MA";"Supervisor";"Female";"Hispanic";"Divorced";"Fully Meets";4;1;1
3116;"Johnathan";"Harmon";"2021-03-04";"";"Steven Brown";"Part-Time";"Unk";"Production       ";"MA";"Lineman";"Female";"Hispanic";"Married";"Fully Meets";5;1;0
3117;"Camren";"Bridges";"2019-10-27";"";"Kyle Anderson";"Part-Time";"Unk";"Production       ";"MA";"Lineman";"Female";"White";"Married";"Fully Meets";2;1;0
3118;"Jeramiah";"Chandler";"2019-01-28";"2020-12-14";"Dr. Anna Hayes DVM";"Part-Time";"Voluntary";"Production       ";"MA";"Technician";"Female";"Black";"Divorced";"Fully Meets";2;1;1
3119;"Dana";"Stevenson";"2021-01-10";"";"Thomas Bautista";"Part-Time";"Unk";"Production       ";"MA";"Laborer";"Male";"Other";"Single";"Fully Meets";5;1;0
3120;"Angelique";"Hogan";"2021-08-05";"2023-03-02";"Andrew Davis";"Part-Time";"Resignation";"Production       ";"MA";"Lineman";"Female";"Asian";"Widowed";"Fully Meets";4;1;1
3121;"Moriah";"Dodson";"2022-11-07";"2023-03-02";"Rachel Chaney";"Part-Time";"Retirement";"Production       ";"MA";"Project Manager";"Female";"Black";"Single";"Fully Meets";4;1;1
3122;"Connor";"Bray";"2022-01-23";"2022-06-26";"Rachel Barr MD";"Contract";"Voluntary";"Production       ";"MA";"Project Manager";"Female";"White";"Single";"Fully Meets";5;1;1
3123;"Zaiden";"Leblanc";"2021-07-12";"";"Michael Hays";"Full-Time";"Unk";"Production       ";"MA";"Project Manager";"Male";"Hispanic";"Married";"Fully Meets";4;1;0
3124;"Taliyah";"Yang";"2019-01-05";"2021-11-04";"Kristi Cox";"Full-Time";"Resignation";"Production       ";"MA";"Technician";"Female";"White";"Single";"Fully Meets";5;1;1
3125;"Boston";"Cochran";"2020-04-07";"2021-03-21";"Tracey Wu";"Part-Time";"Resignation";"Production       ";"MA";"Laborer";"Male";"Black";"Divorced";"Fully Meets";4;1;1
3126;"Amelia";"Mueller";"2022-04-27";"";"Samuel Frye";"Contract";"Unk";"Production       ";"MA";"Coordinator";"Male";"Black";"Divorced";"Fully Meets";2;1;0
3127;"Lillianna";"Hull";"2022-06-14";"2022-12-05";"Stacey Robles";"Part-Time";"Resignation";"Production       ";"MA";"Supervisor";"Male";"White";"Married";"Fully Meets";2;1;1
3128;"Laci";"Frederick";"2019-01-13";"";"James Flynn";"Part-Time";"Unk";"Production       ";"MA";"Technician";"Female";"Black";"Widowed";"Fully Meets";2;1;0
3129;"Jayda";"Chapman";"2019-06-21";"";"Douglas Jacobson";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Black";"Widowed";"Fully Meets";5;1;0
3130;"Kennedy";"Beard";"2020-08-10";"2023-01-14";"Scott Dawson";"Part-Time";"Voluntary";"Production       ";"MA";"Manager";"Female";"Black";"Widowed";"Fully Meets";5;1;1
3131;"Alma";"Hanna";"2021-04-13";"2022-06-11";"Patricia Potter";"Contract";"Resignation";"Production       ";"MA";"Laborer";"Female";"Hispanic";"Single";"Fully Meets";2;1;1
3132;"Ximena";"Suarez";"2020-04-27";"2022-10-18";"Brian Gregory";"Full-Time";"Involuntary";"Production       ";"MA";"Laborer";"Female";"Asian";"Divorced";"Fully Meets";4;1;1
3133;"Aydin";"Dixon";"2022-02-25";"2022-03-02";"Jackie Davis";"Contract";"Resignation";"Production       ";"MA";"Coordinator";"Male";"White";"Married";"Fully Meets";5;1;1
3134;"Heidi";"Joyce";"2018-12-06";"2022-12-01";"Keith George";"Part-Time";"Voluntary";"Production       ";"MA";"Engineer";"Female";"Hispanic";"Married";"Exceeds";5;1;1
3135;"Elle";"Spears";"2020-03-12";"2023-06-06";"Jennifer Smith";"Part-Time";"Involuntary";"Production       ";"MA";"Administrative";"Female";"White";"Single";"Fully Meets";4;1;1
3136;"Cesar";"Anderson";"2022-11-16";"";"Timothy Brown";"Full-Time";"Unk";"Production       ";"MA";"Foreman";"Female";"Hispanic";"Married";"Fully Meets";4;1;0
3137;"Dean";"Mckenzie";"2018-12-09";"2023-06-25";"Justin Wells";"Contract";"Involuntary";"Production       ";"MA";"Laborer";"Female";"Other";"Single";"Fully Meets";2;1;1
3138;"Isabell";"Wu";"2022-12-25";"2023-03-08";"Rachel Crawford";"Contract";"Voluntary";"Production       ";"MA";"Laborer";"Female";"Black";"Single";"Fully Meets";4;1;1
3139;"Kenny";"Blanchard";"2021-11-19";"";"Jasmine Williamson";"Part-Time";"Unk";"Production       ";"MA";"Technician";"Female";"Asian";"Single";"Fully Meets";4;1;0
3140;"Evie";"Beard";"2022-03-01";"";"Andrew Smith";"Contract";"Unk";"Production       ";"MA";"Laborer";"Male";"Hispanic";"Widowed";"Fully Meets";5;1;0
3141;"Aliya";"Morton";"2021-03-17";"";"Jennifer Reeves";"Full-Time";"Unk";"Production       ";"MA";"Foreman";"Male";"Black";"Married";"Exceeds";2;1;0
3142;"Ingrid";"Wilkins";"2021-02-10";"";"Theresa Foster";"Full-Time";"Unk";"Production       ";"MA";"Flagger";"Female";"White";"Single";"Fully Meets";4;1;0
3143;"Morgan";"Elliott";"2018-09-28";"";"Emily Carter";"Full-Time";"Unk";"Production       ";"MA";"Lineman";"Female";"Black";"Widowed";"Fully Meets";2;1;0
3144;"Shannon";"Lambert";"2021-02-09";"";"Debra Perez";"Contract";"Unk";"Production       ";"MA";"Engineer";"Male";"Hispanic";"Married";"Exceeds";2;1;0
3145;"Prince";"Petty";"2020-09-27";"2022-03-04";"James Ware";"Part-Time";"Retirement";"Production       ";"MA";"Driller";"Male";"Asian";"Divorced";"Fully Meets";2;1;1
3146;"Abril";"Joseph";"2018-12-16";"";"Gregory Hall";"Part-Time";"Unk";"Production       ";"MA";"Coordinator";"Female";"White";"Widowed";"Fully Meets";4;1;0
3147;"Bobby";"Levy";"2023-07-17";"2023-07-28";"Donna Yang";"Contract";"Involuntary";"Production       ";"MA";"Engineer";"Male";"Hispanic";"Divorced";"Fully Meets";5;1;1
3148;"Gustavo";"Durham";"2020-05-28";"2021-12-14";"Adrienne Barnett";"Full-Time";"Voluntary";"Production       ";"MA";"Foreman";"Male";"White";"Single";"Exceeds";2;1;1
3149;"Teagan";"Stevens";"2021-03-01";"2023-04-05";"Yvonne Bush";"Full-Time";"Voluntary";"Production       ";"MA";"Laborer";"Female";"Black";"Single";"Exceeds";2;1;1
3150;"Neil";"Patton";"2022-02-12";"";"Mark Silva";"Full-Time";"Unk";"Production       ";"MA";"Foreman";"Female";"Asian";"Widowed";"Fully Meets";2;1;0
3151;"Khalil";"Guzman";"2022-02-26";"";"Melissa Wheeler DDS";"Part-Time";"Unk";"Production       ";"MA";"Engineer";"Female";"White";"Widowed";"Exceeds";4;1;0
3152;"Alaina";"Mayo";"2022-07-05";"2022-12-28";"Mr. Tony Collier";"Contract";"Voluntary";"Production       ";"MA";"Laborer";"Female";"Black";"Widowed";"Exceeds";5;1;1
3153;"Jagger";"Morgan";"2019-11-29";"2022-03-11";"Kathleen Johnson";"Part-Time";"Retirement";"Production       ";"MA";"Technician";"Female";"Other";"Single";"Fully Meets";4;1;1
3154;"Donavan";"Kennedy";"2019-02-22";"";"Julia Davis";"Full-Time";"Unk";"Production       ";"MA";"Engineer";"Female";"Black";"Single";"Fully Meets";2;1;0
3155;"Amy";"Frederick";"2020-07-16";"2022-02-15";"Amanda Carter";"Contract";"Voluntary";"Production       ";"MA";"Lineman";"Male";"Black";"Married";"Fully Meets";2;1;1
3156;"Pierce";"Charles";"2019-07-18";"2020-02-19";"Jenny Ray";"Contract";"Voluntary";"Production       ";"MA";"Lineman";"Female";"Black";"Married";"Fully Meets";5;1;1
3157;"Deegan";"Pham";"2019-03-10";"2021-11-16";"Kimberly Collier";"Contract";"Voluntary";"Production       ";"MA";"Engineer";"Female";"White";"Divorced";"Exceeds";5;1;1
3158;"Seth";"Oneill";"2023-05-30";"2023-07-21";"Michael Hendricks";"Part-Time";"Retirement";"Production       ";"MA";"Director";"Female";"Hispanic";"Divorced";"Exceeds";2;1;1
3159;"Mollie";"Woodward";"2018-08-23";"2019-06-19";"Lindsay White";"Full-Time";"Voluntary";"Production       ";"MA";"Groundman";"Female";"Asian";"Married";"Fully Meets";4;1;1
3160;"Baylee";"Warner";"2019-03-06";"";"Madeline Henderson";"Full-Time";"Unk";"Production       ";"MA";"Splicer";"Female";"Other";"Single";"Exceeds";4;1;0
3161;"Celeste";"Allison";"2023-08-01";"2023-08-02";"Erin Maxwell";"Full-Time";"Involuntary";"Production       ";"MA";"Laborer";"Female";"Black";"Divorced";"Fully Meets";1;1;1
3162;"Camryn";"Clark";"2020-02-24";"2020-12-24";"Kaitlin Thomas MD";"Part-Time";"Resignation";"Production       ";"MA";"Manager";"Male";"White";"Single";"Fully Meets";5;1;1
3163;"Geovanni";"Crawford";"2019-09-26";"";"Taylor Martin";"Contract";"Unk";"Production       ";"MA";"Laborer";"Male";"Black";"Married";"Fully Meets";4;1;0
3164;"Danielle";"Blanchard";"2022-12-07";"2023-06-08";"Natalie Hogan";"Full-Time";"Resignation";"Production       ";"MA";"Foreman";"Female";"Other";"Married";"Fully Meets";5;1;1
3165;"Kasey";"Pineda";"2019-03-08";"2021-02-08";"Kenneth Wilkinson";"Part-Time";"Retirement";"Production       ";"MA";"Laborer";"Female";"Black";"Single";"Fully Meets";2;1;1
3166;"Kenzie";"Friedman";"2019-08-06";"2022-07-27";"Michelle Beasley";"Part-Time";"Resignation";"Production       ";"MA";"Laborer";"Female";"White";"Single";"Exceeds";2;1;1
3167;"Destinee";"Mejia";"2019-06-19";"";"Karina Hampton";"Full-Time";"Unk";"Production       ";"MA";"Lineman";"Male";"Other";"Divorced";"Exceeds";4;1;0
3168;"Deshawn";"Henry";"2022-02-08";"2023-07-18";"Timothy Price";"Part-Time";"Voluntary";"Production       ";"MA";"Assistant";"Male";"Hispanic";"Married";"Fully Meets";2;1;1
3169;"Cristian";"Ritter";"2019-06-08";"2021-01-29";"Jade Howell";"Part-Time";"Resignation";"Production       ";"MA";"Lineman";"Female";"Other";"Single";"Exceeds";4;1;1
3170;"Demarcus";"Huffman";"2022-01-28";"2023-06-23";"David Harrison";"Full-Time";"Retirement";"Production       ";"MA";"Technician";"Male";"Asian";"Married";"Fully Meets";2;1;1
3171;"Regina";"Lopez";"2020-08-26";"2022-08-11";"Courtney Neal";"Part-Time";"Involuntary";"Production       ";"MA";"Engineer";"Female";"White";"Widowed";"Fully Meets";5;1;1
3172;"Justice";"Clark";"2019-04-22";"";"Elizabeth Allen";"Contract";"Unk";"Production       ";"MA";"Mechanic";"Female";"Asian";"Divorced";"Fully Meets";4;1;0
3173;"Tucker";"Sweeney";"2022-12-21";"2023-05-30";"Gloria Vaughn";"Contract";"Resignation";"Production       ";"MA";"Engineer";"Female";"Asian";"Married";"Fully Meets";1;1;1
3174;"Roy";"Pratt";"2022-10-12";"2023-07-03";"Tracy Warner";"Full-Time";"Involuntary";"Production       ";"MA";"Foreman";"Female";"Hispanic";"Single";"Fully Meets";5;1;1
3175;"Raphael";"Whitney";"2023-07-23";"2023-08-01";"Richard Cox";"Full-Time";"Voluntary";"Production       ";"MA";"Engineer";"Female";"Asian";"Single";"Fully Meets";1;1;1
3176;"Cade";"Palmer";"2018-12-13";"2020-06-23";"Jessica Morgan";"Full-Time";"Resignation";"Production       ";"MA";"Coordinator";"Female";"Other";"Widowed";"Exceeds";1;1;1
3177;"Abel";"Potts";"2019-09-30";"2021-06-23";"Lori Martin";"Full-Time";"Resignation";"Production       ";"MA";"Coordinator";"Female";"Asian";"Single";"Fully Meets";1;1;1
3178;"Wayne";"Leon";"2020-01-24";"2023-06-09";"Eric Lopez";"Part-Time";"Involuntary";"Production       ";"MA";"Administrator";"Female";"White";"Married";"PIP";1;1;1
3179;"Amya";"Armstrong";"2020-12-23";"2021-03-17";"Victoria Thomas";"Full-Time";"Voluntary";"Production       ";"MA";"Lineman";"Male";"Black";"Divorced";"Fully Meets";2;1;1
3180;"Johnny";"Whitehead";"2019-06-07";"2020-01-11";"Jennifer Dean";"Full-Time";"Retirement";"Production       ";"MA";"Technician";"Female";"Hispanic";"Divorced";"Fully Meets";4;1;1
3181;"Antwan";"Clayton";"2019-12-25";"2021-11-14";"Cameron Harris";"Contract";"Voluntary";"Production       ";"MA";"Foreman";"Female";"Other";"Single";"Fully Meets";4;1;1
3182;"Dexter";"Preston";"2023-01-26";"";"Benjamin Cantrell";"Contract";"Unk";"Production       ";"MA";"Technician";"Female";"White";"Married";"PIP";2;1;0
3183;"Uriah";"Guerrero";"2022-11-03";"2023-08-03";"Victor Warren";"Full-Time";"Resignation";"Production       ";"MA";"Technician";"Male";"Other";"Single";"PIP";3;1;1
3184;"Dakota";"Oliver";"2022-05-13";"";"Brian Roberts";"Part-Time";"Unk";"Production       ";"MA";"Tower Hand";"Female";"Hispanic";"Single";"PIP";5;1;0
3185;"Selena";"Yoder";"2020-09-23";"2023-03-15";"Tina Wright";"Contract";"Voluntary";"Production       ";"MA";"Assistant";"Female";"Other";"Divorced";"PIP";2;1;1
3186;"Kaila";"Flowers";"2021-08-29";"2022-11-08";"Mary Weber";"Part-Time";"Voluntary";"Production       ";"MA";"Supervisor";"Female";"Black";"Divorced";"Fully Meets";2;1;1
3187;"Dashawn";"Ramirez";"2022-12-13";"2023-01-11";"Eric Riley Jr.";"Contract";"Resignation";"Production       ";"MA";"Project Manager";"Female";"Black";"Single";"PIP";3;1;1
3188;"Meghan";"Ray";"2022-11-06";"";"Kathy Wong";"Part-Time";"Unk";"Production       ";"MA";"Laborer";"Male";"Hispanic";"Divorced";"Fully Meets";4;1;0
3189;"Jasiah";"Palmer";"2023-08-04";"";"Ernest Bates";"Full-Time";"Unk";"Production       ";"MA";"Project Manager";"Female";"Asian";"Married";"PIP";1;1;0
3190;"Jaiden";"Hawkins";"2020-11-15";"";"Brittany Allen";"Contract";"Unk";"Production       ";"MA";"Administration";"Male";"White";"Divorced";"PIP";2;1;0
3191;"Monserrat";"Miranda";"2022-07-06";"2022-08-12";"Krystal Newton";"Part-Time";"Retirement";"Production       ";"MA";"Technician";"Male";"Black";"Married";"Fully Meets";2;1;1
3192;"Johnathon";"Lynch";"2019-04-21";"2022-01-12";"Alexandra Goodman";"Full-Time";"Resignation";"Production       ";"MA";"Laborer";"Female";"Black";"Single";"Fully Meets";3;1;1
3193;"Dayanara";"Murray";"2021-08-28";"";"Kevin Baker";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Black";"Divorced";"PIP";3;1;0
3194;"Alessandro";"Sawyer";"2021-03-25";"";"Holly Mooney";"Contract";"Unk";"Production       ";"MA";"Groundman";"Female";"Asian";"Divorced";"Fully Meets";1;1;0
3195;"Kaylen";"Hogan";"2020-07-16";"2020-10-15";"Latasha Garrison";"Full-Time";"Resignation";"Production       ";"MA";"Technician";"Female";"White";"Divorced";"Fully Meets";2;1;1
3196;"Karley";"Michael";"2018-11-28";"2021-08-14";"James Hawkins";"Full-Time";"Involuntary";"Production       ";"MA";"Project Manager";"Female";"Other";"Divorced";"Fully Meets";2;1;1
3197;"Erik";"Parks";"2019-06-27";"";"Kevin Mason";"Contract";"Unk";"Production       ";"MA";"Lineman";"Female";"Hispanic";"Divorced";"PIP";1;1;0
3198;"Violet";"Bennett";"2023-01-04";"";"Olivia Alexander";"Contract";"Unk";"Production       ";"MA";"Laborer";"Female";"Asian";"Married";"Fully Meets";2;1;0
3199;"Hannah";"Jacobi";"2018-11-22";"";"Austin Burke";"Full-Time";"Unk";"Production       ";"MA";"Engineer";"Female";"Hispanic";"Married";"Fully Meets";2;1;0
3200;"Peter";"Robertson";"2021-01-08";"";"Casey Landry";"Part-Time";"Unk";"Production       ";"MA";"Engineer";"Male";"Asian";"Married";"Fully Meets";4;1;0
3201;"Josephine";"Bugali";"2022-11-18";"";"Bobby Boyd";"Part-Time";"Unk";"Production       ";"MA";"Technician";"Female";"Asian";"Widowed";"Fully Meets";4;1;0
3202;"Dallas";"Leach";"2020-06-21";"2023-06-23";"Andrea Walls";"Contract";"Involuntary";"Production       ";"MA";"Engineer";"Female";"Other";"Single";"Fully Meets";4;1;1
3203;"Marianne";"Eaton";"2021-01-19";"2022-09-11";"John Lutz";"Contract";"Voluntary";"Production       ";"MA";"Administrator";"Female";"White";"Single";"Fully Meets";4;1;1
3204;"Bruno";"Rossetti";"2023-06-04";"";"Dominique Espinoza";"Contract";"Unk";"Production       ";"MA";"Administration";"Male";"White";"Single";"Fully Meets";4;1;0
3205;"Roxana";"Goyal";"2020-08-13";"2021-09-17";"Roy Bradshaw";"Contract";"Voluntary";"Production       ";"MA";"Lineman";"Female";"Asian";"Married";"Fully Meets";4;1;1
3206;"Thomas";"Barbara";"2019-09-06";"";"Bonnie Clayton";"Part-Time";"Unk";"Production       ";"MA";"Groundman";"Male";"Hispanic";"Divorced";"Fully Meets";2;1;0
3207;"Lynn";"O'hare";"2022-03-27";"";"Maria Nelson";"Full-Time";"Unk";"Production       ";"MA";"Supervisor";"Female";"White";"Widowed";"Fully Meets";5;1;0
3208;"Abdellah";"Veera";"2020-12-25";"2023-03-08";"Jeffrey Gray";"Contract";"Resignation";"Production       ";"MA";"Operator";"Male";"Hispanic";"Divorced";"Fully Meets";2;1;1
3209;"Daniel";"Davis";"2021-04-24";"";"Jennifer Baker";"Contract";"Unk";"Production       ";"MA";"Technician";"Male";"Hispanic";"Widowed";"Fully Meets";5;1;0
3210;"Barbara M";"Stanford";"2020-05-12";"";"Jessica Scott";"Full-Time";"Unk";"Production       ";"MA";"Lineman";"Female";"Hispanic";"Divorced";"Fully Meets";5;1;0
3211;"Phylicia";"Gosciminski";"2023-05-23";"";"Pamela Wilson";"Part-Time";"Unk";"Production       ";"MA";"Administrator";"Female";"Other";"Married";"Fully Meets";2;1;0
3212;"Mohammed";"Latif";"2020-12-27";"2022-05-22";"Matthew Brown";"Full-Time";"Resignation";"Production       ";"MA";"Foreman";"Male";"Asian";"Married";"Fully Meets";5;1;1
3213;"Hamish";"Garneau";"2018-11-17";"2019-12-27";"Brandy Ferguson";"Full-Time";"Involuntary";"Production       ";"MA";"Laborer";"Male";"Hispanic";"Widowed";"Fully Meets";2;1;1
3214;"Morissa";"Power";"2019-07-16";"";"Danielle Green";"Part-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Asian";"Widowed";"Fully Meets";2;1;0
3215;"Jason";"Woodson";"2020-01-25";"";"Jeffery Patterson";"Contract";"Unk";"Production       ";"MA";"Administrator";"Male";"White";"Divorced";"Fully Meets";3;1;0
3216;"Janine";"Purinton";"2021-08-16";"";"Margaret Murphy MD";"Part-Time";"Unk";"Production       ";"MA";"Engineer";"Female";"Other";"Divorced";"Fully Meets";5;1;0
3217;"Sarah";"Akinkuolie";"2019-01-20";"2019-10-01";"Karen Munoz";"Contract";"Resignation";"Production       ";"MA";"Technician";"Female";"White";"Single";"Fully Meets";3;1;1
3218;"Spencer";"Cole";"2018-09-04";"";"Michael Kelly";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Male";"Other";"Widowed";"Fully Meets";5;1;0
3219;"Luisa";"Monterro";"2019-09-20";"";"Kelly Hudson";"Full-Time";"Unk";"Production       ";"MA";"Administrator";"Female";"Black";"Widowed";"Fully Meets";3;1;0
3220;"Sandy";"Mckenna";"2023-07-24";"";"Brittney Collins";"Part-Time";"Unk";"Production       ";"MA";"Tower Hand";"Female";"Other";"Divorced";"Fully Meets";1;1;0
3221;"Savanah";"Baker";"2023-07-05";"";"Felicia Williams";"Full-Time";"Unk";"Production       ";"MA";"Foreman";"Male";"Other";"Single";"Fully Meets";4;1;0
3222;"Gloria";"Small";"2021-01-11";"";"Andrea Welch";"Contract";"Unk";"Production       ";"MA";"Manager";"Female";"Hispanic";"Married";"Fully Meets";2;1;0
3223;"Alisa";"Aguirre";"2022-11-06";"";"Jennifer Lopez";"Full-Time";"Unk";"Production       ";"MA";"Splicer";"Female";"Asian";"Single";"Fully Meets";5;1;0
3224;"Sterling";"Davila";"2023-04-03";"";"Dawn Schultz";"Part-Time";"Unk";"Production       ";"MA";"Manager";"Female";"White";"Single";"Fully Meets";5;1;0
3225;"Saniya";"Bradley";"2021-06-07";"2023-06-23";"Emily Rodriguez";"Contract";"Retirement";"Production       ";"MA";"Foreman";"Female";"White";"Divorced";"Fully Meets";3;1;1
3226;"Drake";"Ashley";"2019-01-20";"";"James Hamilton";"Contract";"Unk";"Production       ";"MA";"Technician";"Female";"Black";"Married";"Fully Meets";4;1;0
3227;"Rosemary";"Manning";"2021-11-20";"2022-06-06";"Michelle Kramer";"Contract";"Involuntary";"Production       ";"MA";"Groundman";"Female";"Black";"Widowed";"Fully Meets";2;1;1
3228;"Adrianna";"Johnston";"2019-05-27";"2022-08-18";"Melissa Bennett";"Full-Time";"Involuntary";"Production       ";"MA";"Technician";"Male";"Hispanic";"Single";"Fully Meets";2;1;1
3229;"Ruby";"Bean";"2022-12-18";"";"Bruce West";"Contract";"Unk";"Production       ";"MA";"Program Manager";"Male";"Other";"Widowed";"Fully Meets";1;1;0
3230;"Annalise";"Avila";"2021-05-13";"2023-07-13";"Patricia Lee";"Full-Time";"Resignation";"Production       ";"MA";"Laborer";"Female";"White";"Single";"Fully Meets";1;1;1
3231;"Carley";"Irwin";"2021-05-24";"";"Peter Smith";"Full-Time";"Unk";"Production       ";"MA";"Shop";"Female";"White";"Divorced";"Exceeds";2;1;0
3232;"Makenzie";"Mercer";"2021-10-06";"2022-05-19";"Carlos Miller";"Part-Time";"Resignation";"Production       ";"MA";"Laborer";"Male";"Other";"Divorced";"Fully Meets";1;1;1
3233;"Julia";"Vargas";"2020-08-22";"2020-08-26";"Jim Mccormick";"Contract";"Voluntary";"Production       ";"MA";"Engineer";"Male";"Asian";"Widowed";"Fully Meets";2;1;1
3234;"Parker";"Harrison";"2021-08-23";"";"Catherine Harris";"Part-Time";"Unk";"Production       ";"MA";"Administration";"Male";"Black";"Widowed";"Fully Meets";3;1;0
3235;"Emmett";"York";"2021-12-23";"2022-10-17";"Jeffrey Webb";"Contract";"Resignation";"Production       ";"MA";"Engineer";"Male";"Hispanic";"Married";"Fully Meets";2;1;1
3236;"Landin";"Walton";"2022-01-24";"2022-03-27";"James Williamson";"Contract";"Involuntary";"Production       ";"MA";"Cpo";"Female";"Asian";"Married";"Fully Meets";5;1;1
3237;"Landon";"Mayo";"2022-11-21";"";"Samantha David";"Contract";"Unk";"Production       ";"MA";"Drafter";"Male";"White";"Married";"Fully Meets";4;1;0
3238;"Abby";"Estes";"2018-12-04";"2022-07-01";"Anne Gomez";"Contract";"Voluntary";"Production       ";"MA";"Vp";"Male";"Other";"Divorced";"Fully Meets";4;1;1
3239;"Rachael";"Pena";"2019-06-02";"";"Brenda Chandler";"Part-Time";"Unk";"Production       ";"MA";"Operator";"Male";"Black";"Single";"Fully Meets";3;1;0
3240;"Kyan";"Fritz";"2018-08-12";"2019-07-05";"Taylor Kim";"Full-Time";"Voluntary";"Production       ";"MA";"Shop";"Female";"Asian";"Married";"Fully Meets";2;1;1
3241;"Lana";"Vega";"2022-05-15";"";"Jessica Lawson";"Part-Time";"Unk";"Production       ";"MA";"Administrator";"Female";"White";"Divorced";"Fully Meets";1;1;0
3242;"Alma";"Fischer";"2021-11-23";"2022-04-21";"Krista Hernandez";"Contract";"Resignation";"Production       ";"MA";"Lineman";"Male";"Hispanic";"Single";"Fully Meets";3;1;1
3243;"Harley";"Peterson";"2020-12-13";"";"Danielle Collins";"Full-Time";"Unk";"Production       ";"MA";"Technician";"Male";"Hispanic";"Married";"Fully Meets";2;1;0
3244;"Kade";"Stokes";"2021-07-28";"";"Mary Hines";"Part-Time";"Unk";"Production       ";"MA";"Mechanic";"Female";"Black";"Divorced";"Fully Meets";2;1;0
3245;"Leonel";"Tanner";"2019-06-07";"2021-12-30";"Mrs. Vickie Barber";"Full-Time";"Voluntary";"Production       ";"MA";"Laborer";"Female";"Black";"Married";"Fully Meets";1;1;1
3246;"Natalia";"Burns";"2019-06-12";"2021-05-25";"Barry Hernandez";"Part-Time";"Retirement";"Production       ";"MA";"Safety";"Female";"White";"Married";"Fully Meets";4;1;1
3247;"Hailee";"Raymond";"2023-04-20";"2023-08-06";"Glenn Kelly";"Full-Time";"Resignation";"Production       ";"MA";"Operator";"Female";"Black";"Single";"Fully Meets";3;1;1
3248;"Micah";"Douglas";"2018-08-07";"2023-07-19";"Amy Reeves";"Contract";"Resignation";"Production       ";"MA";"Clerical";"Female";"Hispanic";"Single";"Fully Meets";5;1;1
3249;"Kaley";"Pollard";"2018-12-06";"";"Mark Rodriguez";"Contract";"Unk";"Production       ";"MA";"Laborer";"Male";"Black";"Single";"Fully Meets";3;1;0
3250;"Seth";"Fletcher";"2021-03-25";"";"Shawn Wallace";"Full-Time";"Unk";"Production       ";"MA";"Supervisor";"Male";"Asian";"Married";"Fully Meets";2;1;0
3251;"Elliana";"Thomas";"2019-02-15";"2019-04-25";"Natalie Cox";"Contract";"Resignation";"Production       ";"MA";"Laborer";"Male";"White";"Divorced";"Fully Meets";5;1;1
3252;"Edward";"Chung";"2023-03-14";"";"Sarah Cannon";"Full-Time";"Unk";"Production       ";"MA";"Mechanic";"Female";"Black";"Divorced";"PIP";4;1;0
3253;"Tessa";"Estes";"2019-09-01";"2021-06-01";"Terrance Pitts";"Part-Time";"Involuntary";"Production       ";"MA";"Technician";"Female";"White";"Single";"Fully Meets";2;1;1
3254;"Charlie";"Carson";"2021-02-23";"2022-07-13";"Samantha Gilbert";"Full-Time";"Voluntary";"Production       ";"MA";"Administration";"Male";"Other";"Widowed";"Fully Meets";3;1;1
3255;"Lawson";"Zuniga";"2023-03-22";"";"Natalie Lang";"Contract";"Unk";"Production       ";"MA";"Runner";"Male";"Other";"Widowed";"Fully Meets";3;1;0
3256;"Coleman";"Huffman";"2019-01-24";"";"Kelsey Calhoun DDS";"Part-Time";"Unk";"Production       ";"MA";"Flagger";"Male";"Black";"Divorced";"Fully Meets";5;1;0
3257;"Sanaa";"Reilly";"2020-11-19";"";"Jeffrey Terry";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Other";"Single";"Fully Meets";3;1;0
3258;"Slade";"Randolph";"2023-02-15";"";"David Vargas";"Part-Time";"Unk";"Production       ";"MA";"Foreman";"Male";"White";"Single";"Fully Meets";2;1;0
